지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
216,태백,2023-04-30 19:00,13.1,,1.7,230,33,926,0,,,3,10.7
216,태백,2023-04-30 20:00,12.3,,2.2,250,37,926.3,0,,,2,8.9
216,태백,2023-04-30 21:00,11.5,,1.5,250,42,926.9,,,,0,7.9
216,태백,2023-04-30 22:00,10.9,,1.2,250,41,927.3,,,,1,7.1
216,태백,2023-04-30 23:00,10.4,,2.5,250,44,927.1,,,,0,6.6
216,태백,2023-05-01 00:00,9.7,,1.6,250,51,927.3,,,,0,6.1
217,정선군,2023-04-29 01:00,14.9,,1.8,340,68,976.4,,,,9,14.2
217,정선군,2023-04-29 02:00,14.7,,1.2,320,69,976.1,,,,8,14.1
217,정선군,2023-04-29 03:00,14.1,,1.1,340,74,975.1,,,,9,13.9
217,정선군,2023-04-29 04:00,13.8,,.8,340,78,973.6,,,,9,13.8
217,정선군,2023-04-29 05:00,13.3,.3,0,0,87,973.1,,,,7,13.5
217,정선군,2023-04-29 06:00,12.8,1.6,.5,140,92,973.2,0,,,10,13.4
217,정선군,2023-04-29 07:00,12.7,.8,0,0,92,972.3,0,,,10,13.8
217,정선군,2023-04-29 08:00,12.8,.3,1.3,340,94,971.8,0,,,9,14.3
217,정선군,2023-04-29 09:00,12.8,1.2,.7,360,96,970.8,0,,,10,14.5
217,정선군,2023-04-29 10:00,14,.3,5.2,50,90,970.1,0,,,9,15.3
217,정선군,2023-04-29 11:00,15.2,,5,50,85,969.3,0,,,10,16
217,정선군,2023-04-29 12:00,15.7,0,5.8,50,83,968.4,0,,,10,16.8
217,정선군,2023-04-29 13:00,16.5,,5.8,20,78,967.2,0,,,10,17
217,정선군,2023-04-29 14:00,15.2,1.1,5.9,20,83,967.3,0,,,10,15.3
217,정선군,2023-04-29 15:00,15,.1,1.4,90,80,967.6,0,,,10,17
217,정선군,2023-04-29 16:00,14.9,,2.9,20,77,967.1,0,,,8,17
217,정선군,2023-04-29 17:00,14.8,,4.5,20,71,966.7,0,,,10,15.7
217,정선군,2023-04-29 18:00,13.9,,4.9,20,59,967.3,0,,,8,13.7
217,정선군,2023-04-29 19:00,12,,6.6,50,56,968.4,0,,,8,11.3
217,정선군,2023-04-29 20:00,10.6,,1.9,50,59,969.1,0,,,9,10.1
217,정선군,2023-04-29 21:00,9.9,,2.6,20,67,969.8,,,,5,10.4
217,정선군,2023-04-29 22:00,9.7,,3.7,20,69,970.1,,,,0,10.1
217,정선군,2023-04-29 23:00,9.6,,6.3,20,65,970.3,,,,2,9.5
217,정선군,2023-04-30 00:00,8.8,,2,50,68,971,,,,10,9.5
217,정선군,2023-04-30 01:00,8.1,,1.7,160,71,970.7,,,,8,9.2
217,정선군,2023-04-30 02:00,8.2,,1.6,180,70,970.9,,,,0,9.1
217,정선군,2023-04-30 03:00,8.1,,1.2,200,69,971.2,,,,7,8.8
217,정선군,2023-04-30 04:00,7.9,,1.8,160,69,971.3,,,,7,8.2
217,정선군,2023-04-30 05:00,7.2,,.7,250,73,971.8,,,,4,7.7
217,정선군,2023-04-30 06:00,6.7,,.6,360,75,972.5,0,,,0,7.1
217,정선군,2023-04-30 07:00,8.3,,1.5,320,68,973.2,.7,,,0,8.6
217,정선군,2023-04-30 08:00,10.2,,2.9,160,60,973.7,1,,,0,13.1
217,정선군,2023-04-30 09:00,12,,3.4,160,55,973.6,1,,,0,19.7
217,정선군,2023-04-30 10:00,14.8,,2.2,200,45,973.7,1,,,0,25.9
217,정선군,2023-04-30 11:00,14.9,,5.4,50,35,973.5,.9,,,2,29.8
217,정선군,2023-04-30 12:00,15.6,,7.8,20,36,973.4,1,,,1,34.6
217,정선군,2023-04-30 13:00,16.4,,5.2,20,37,972.9,.9,,,6,38.2
217,정선군,2023-04-30 14:00,17.3,,4.8,50,32,972.8,.9,,,6,38.2
217,정선군,2023-04-30 15:00,17.3,,7.2,50,33,971.9,1,,,3,34.7
217,정선군,2023-04-30 16:00,17.6,,7.8,20,33,971.5,1,,,0,29.1
217,정선군,2023-04-30 17:00,17.3,,7.6,20,30,971.5,.8,,,0,18.8
217,정선군,2023-04-30 18:00,16.7,,6.4,20,31,971.7,0,,,4,16.4
217,정선군,2023-04-30 19:00,15.7,,2.1,360,31,972.8,0,,,2,13.6
217,정선군,2023-04-30 20:00,14.5,,2.2,360,33,973.1,0,,,5,12
217,정선군,2023-04-30 21:00,12.3,,1.4,360,43,974,,,,6,10.7
217,정선군,2023-04-30 22:00,13.5,,5.7,50,44,974.3,,,,6,10.5
217,정선군,2023-04-30 23:00,12.8,,3.1,20,48,974.5,,,,6,10.5
217,정선군,2023-05-01 00:00,12.1,,2.8,20,55,974.7,,,,5,10.3
221,제천,2023-04-29 01:00,14.5,,.1,0,88,981.2,,,,9,14.4
221,제천,2023-04-29 02:00,14.2,,0,0,92,980.6,,,,8,14.3
221,제천,2023-04-29 03:00,14.1,0,.5,90,89,979.3,,,,10,14.2
221,제천,2023-04-29 04:00,13.8,0,0,0,93,978.3,,,,7,14.1
221,제천,2023-04-29 05:00,13.5,.2,.2,0,98,977.8,,,,8,13.9
221,제천,2023-04-29 06:00,13.2,.3,.8,110,100,977.3,0,,,10,13.9
221,제천,2023-04-29 07:00,13.1,.6,1.3,50,100,976.8,0,,,10,13.8
221,제천,2023-04-29 08:00,13.2,.5,0,0,100,976.6,0,,,10,14.1
221,제천,2023-04-29 09:00,13.3,.5,0,0,100,975.8,0,,,10,14.9
221,제천,2023-04-29 10:00,13.9,,.1,0,100,975.3,0,,,9,15.9
221,제천,2023-04-29 11:00,14.2,.1,0,0,99,974.6,0,,,10,16.3
221,제천,2023-04-29 12:00,15.4,0,.5,180,99,973.7,0,,,10,18.2
221,제천,2023-04-29 13:00,16,.5,3.3,250,93,973.1,0,,,10,16.3
221,제천,2023-04-29 14:00,15.1,1.1,3.3,250,89,973.5,0,,,10,16
221,제천,2023-04-29 15:00,14.7,0,2.8,200,93,973.1,0,,,10,16
221,제천,2023-04-29 16:00,14.3,0,3,230,89,972.8,0,,,10,15.6
221,제천,2023-04-29 17:00,12.3,0,5.2,270,84,973.7,0,,,10,13.8
221,제천,2023-04-29 18:00,11.3,,6.6,270,71,974.2,0,,,10,11.5
221,제천,2023-04-29 19:00,10.6,,4,250,72,974.7,0,,,7,9.7
221,제천,2023-04-29 20:00,10,,2,250,78,974.8,0,,,10,9.7
221,제천,2023-04-29 21:00,10,,3.4,250,78,975.5,,,,10,9.5
221,제천,2023-04-29 22:00,9.2,0,4.5,270,83,976.2,,,,9,9.1
221,제천,2023-04-29 23:00,8.5,,3.9,250,79,977,,,,10,8.4
221,제천,2023-04-30 00:00,8.1,,2.6,250,83,977.2,,,,10,8.4
221,제천,2023-04-30 01:00,8,,3.2,250,86,977.3,,,,10,8.3
221,제천,2023-04-30 02:00,8.3,,3.7,250,85,977,,,,10,7.9
221,제천,2023-04-30 03:00,8.4,,2.6,230,82,977.2,,,,1,8
221,제천,2023-04-30 04:00,8,,2,230,82,977.3,,,,7,7
221,제천,2023-04-30 05:00,7.8,,2.1,230,82,977.7,,,,7,7.7
221,제천,2023-04-30 06:00,7.6,,1.7,230,84,978.4,0,,,3,7.8
221,제천,2023-04-30 07:00,7.8,,2.6,230,84,978.9,.3,,,0,9.9
221,제천,2023-04-30 08:00,8.7,,3,250,78,979.6,.5,,,0,12.5
221,제천,2023-04-30 09:00,9.9,,3.1,230,71,979.6,.9,,,0,18.8
221,제천,2023-04-30 10:00,12,,3.7,200,62,979.8,1,,,3,23.9
221,제천,2023-04-30 11:00,13.7,,3.8,230,55,979.8,1,,,1,28.1
221,제천,2023-04-30 12:00,14.7,,3.6,270,45,979.8,.8,,,6,25.2
221,제천,2023-04-30 13:00,16.6,,3.4,250,38,978.9,.9,,,6,32
221,제천,2023-04-30 14:00,17.7,,3.3,270,35,978.2,.9,,,7,32.9
221,제천,2023-04-30 15:00,18.9,,3.4,270,32,977.5,1,,,6,31.8
221,제천,2023-04-30 16:00,18.9,,3.3,270,31,977.1,1,,,3,28.5
221,제천,2023-04-30 17:00,18.1,,4.1,270,30,977.1,1,,,5,22.1
221,제천,2023-04-30 18:00,17.2,,2.6,270,32,977.3,.9,,,5,18
221,제천,2023-04-30 19:00,15.9,,1.3,270,35,977.9,.3,,,4,14.4
221,제천,2023-04-30 20:00,12.5,,.5,250,52,978.4,0,,,5,11.5
221,제천,2023-04-30 21:00,14,,1.5,250,48,979,,,,6,10.7
221,제천,2023-04-30 22:00,10,,.3,0,70,979.7,,,,6,9.3
221,제천,2023-04-30 23:00,12.6,,1.7,270,61,979.9,,,,7,9.8
221,제천,2023-05-01 00:00,12,,1.6,270,64,980.2,,,,7,9.9
226,보은,2023-04-29 01:00,16.6,,.4,0,76,992.2,,,,1,15.8
226,보은,2023-04-29 02:00,15.7,,.7,360,82,991,,,,9,15.6
226,보은,2023-04-29 03:00,15.8,0,.1,0,82,989.8,,,,10,15.5
226,보은,2023-04-29 04:00,15.8,0,.9,200,82,988.8,,,,10,15.1
226,보은,2023-04-29 05:00,14.6,.7,1.2,180,91,988.3,,,,10,14.7
226,보은,2023-04-29 06:00,13.9,2.8,.7,160,98,988.2,0,,,9,14.6
226,보은,2023-04-29 07:00,14.2,1.7,1.1,230,100,987.7,0,,,9,14.9
226,보은,2023-04-29 08:00,14.3,.4,.4,0,100,987.5,0,,,9,15.9
226,보은,2023-04-29 09:00,15.2,,1.4,160,98,987,0,,,10,17.1
226,보은,2023-04-29 10:00,16,,.9,160,94,986.2,0,,,10,18.2
226,보은,2023-04-29 11:00,17.6,,.9,140,88,986,0,,,9,21.7
226,보은,2023-04-29 12:00,17.1,1.7,3.1,230,90,985.7,0,,,10,18
226,보은,2023-04-29 13:00,16.1,.6,3.5,230,89,985.7,0,,,10,17.7
226,보은,2023-04-29 14:00,15,1.2,1.6,230,87,985,0,,,10,16.7
226,보은,2023-04-29 15:00,14.8,0,2.2,230,87,985.3,0,,,10,17
226,보은,2023-04-29 16:00,14.2,0,2.6,270,88,985.2,0,,,10,16
226,보은,2023-04-29 17:00,13.8,,2.6,290,82,985.6,0,,,10,16.7
226,보은,2023-04-29 18:00,12.2,,2.3,320,78,986.4,0,,,10,13.8
226,보은,2023-04-29 19:00,11.4,,2.1,320,73,986.8,0,,,9,12.4
226,보은,2023-04-29 20:00,11,,1.3,290,78,987.2,0,,,10,11.7
226,보은,2023-04-29 21:00,11.4,,2.1,270,77,987.8,,,,8,11.6
226,보은,2023-04-29 22:00,11.1,0,2.2,290,80,988.3,,,,0,11.4
226,보은,2023-04-29 23:00,9.1,,3.8,270,78,989.5,,,,10,10.2
226,보은,2023-04-30 00:00,8.7,,1.9,270,78,989.8,,,,10,10.1
226,보은,2023-04-30 01:00,8.8,,1.1,270,80,989.9,,,,4,10.1
226,보은,2023-04-30 02:00,8.8,,1.3,290,80,990.1,,,,10,9.8
226,보은,2023-04-30 03:00,8.8,,1.2,320,81,990,,,,7,9.6
226,보은,2023-04-30 04:00,7.9,,1,290,83,989.7,,,,9,8
226,보은,2023-04-30 05:00,6.4,,.5,90,91,990,,,,9,6.9
226,보은,2023-04-30 06:00,5.6,,.2,0,95,990.6,0,,,6,6.3
226,보은,2023-04-30 07:00,7.5,,.5,70,91,991.1,.3,,,0,8
226,보은,2023-04-30 08:00,9.7,,.9,20,78,991.5,1,,,0,12.7
226,보은,2023-04-30 09:00,11.6,,3,270,63,991.7,1,,,0,18.3
226,보은,2023-04-30 10:00,13,,2.5,270,58,991.7,1,,,0,23.6
226,보은,2023-04-30 11:00,14.9,,2.2,250,53,991.7,1,,,0,28.2
226,보은,2023-04-30 12:00,16.4,,2.5,270,43,991.1,1,,,0,30.6
226,보은,2023-04-30 13:00,17.9,,3.7,250,44,990.4,1,,,0,31.7
226,보은,2023-04-30 14:00,18.5,,3.4,250,43,989.7,1,,,0,31.9
226,보은,2023-04-30 15:00,19.2,,3.4,270,37,989.3,1,,,0,30.4
226,보은,2023-04-30 16:00,19.2,,2.9,250,36,989,1,,,4,26.3
226,보은,2023-04-30 17:00,17.7,,3.1,230,37,989.3,.7,,,5,19.8
226,보은,2023-04-30 18:00,16.9,,2.5,230,41,989.8,.2,,,7,17.5
226,보은,2023-04-30 19:00,15.7,,2.3,200,44,990.1,.3,,,3,14.2
226,보은,2023-04-30 20:00,14.7,,1.2,230,49,990.4,0,,,3,12.3
226,보은,2023-04-30 21:00,14,,1.2,180,50,990.9,,,,0,11
226,보은,2023-04-30 22:00,12.9,,.9,180,57,991.5,,,,4,10.3
226,보은,2023-04-30 23:00,13.4,,2.6,200,60,991.6,,,,6,10
226,보은,2023-05-01 00:00,12.9,,1.1,250,64,991.8,,,,9,10.7
232,천안,2023-04-29 01:00,16.1,,1,110,86,1001.9,,,,9,16.2
232,천안,2023-04-29 02:00,15.8,.2,.4,0,96,1001,,,,10,16.1
232,천안,2023-04-29 03:00,15.6,.1,.5,90,99,999.5,,,,10,15.9
232,천안,2023-04-29 04:00,15.5,,.5,140,99,998.6,,,,10,15.8
232,천안,2023-04-29 05:00,15.3,.2,.3,0,99,998.1,,,,10,15.7
232,천안,2023-04-29 06:00,15.2,.7,1.3,70,99,997.3,0,,,10,15.4
232,천안,2023-04-29 07:00,15.4,.1,1.2,110,99,997.6,0,,,10,15.5
232,천안,2023-04-29 08:00,15.5,,1.3,70,99,997,0,,,10,15.7
232,천안,2023-04-29 09:00,16.1,0,.5,140,99,996.5,0,,,10,16.3
232,천안,2023-04-29 10:00,17.8,0,.8,250,96,996,0,,,10,19.1
232,천안,2023-04-29 11:00,17.7,.1,3.6,250,95,995.9,0,,,10,17.6
232,천안,2023-04-29 12:00,16.1,,2.8,270,93,996.2,0,,,10,17.1
232,천안,2023-04-29 13:00,14.8,.1,.9,320,99,995.9,0,,,10,16.4
232,천안,2023-04-29 14:00,15.1,,2.4,290,92,995.6,0,,,10,16
232,천안,2023-04-29 15:00,13,.1,3.1,270,99,996.2,0,,,10,16
232,천안,2023-04-29 16:00,12.8,,2.7,270,83,996.6,0,,,10,14.7
232,천안,2023-04-29 17:00,12.7,,1.9,290,74,996.8,0,,,9,14.6
232,천안,2023-04-29 18:00,12.1,,1.3,270,75,997,0,,,10,13.7
232,천안,2023-04-29 19:00,11.8,,2.8,270,79,997.2,0,,,10,12.8
232,천안,2023-04-29 20:00,11.5,,3.4,270,80,997.7,0,,,4,12.2
232,천안,2023-04-29 21:00,9.9,,3.1,270,81,998.8,,,,6,11.4
232,천안,2023-04-29 22:00,9.5,,3.2,250,77,999.7,,,,10,10.7
232,천안,2023-04-29 23:00,9.4,,2.4,250,82,1000,,,,10,10.7
232,천안,2023-04-30 00:00,9.4,,1.9,250,83,1000,,,,10,10.6
232,천안,2023-04-30 01:00,9.6,,2.7,250,83,1000.3,,,,10,10.5
232,천안,2023-04-30 02:00,9.4,,3,250,85,1000.5,,,,10,10.4
232,천안,2023-04-30 03:00,9,,1.9,250,87,1000.4,,,,9,9.9
232,천안,2023-04-30 04:00,8.1,,.4,0,93,1000.4,,,,8,9.4
232,천안,2023-04-30 05:00,6.9,,1.2,250,99,1000.4,,,,0,7.9
232,천안,2023-04-30 06:00,6.1,,1.1,290,100,1001.1,0,,,1,7.2
232,천안,2023-04-30 07:00,7.3,,.3,0,97,1001.6,.9,,,0,8.7
232,천안,2023-04-30 08:00,9.9,,.5,180,80,1002,1,,,0,13.1
232,천안,2023-04-30 09:00,11.9,,2,250,65,1002.2,1,,,0,18
232,천안,2023-04-30 10:00,14.1,,1.4,250,56,1002.2,1,,,0,23.4
232,천안,2023-04-30 11:00,15.5,,2.8,230,45,1002,1,,,0,27.9
232,천안,2023-04-30 12:00,18.1,,2.1,230,35,1001.1,1,,,0,31.9
232,천안,2023-04-30 13:00,19.5,,4.2,270,31,1000.1,1,,,1,33.4
232,천안,2023-04-30 14:00,20.5,,4.5,270,28,999.4,1,,,6,32.8
232,천안,2023-04-30 15:00,20.4,,5.5,250,27,999.2,1,,,7,30.1
232,천안,2023-04-30 16:00,19.7,,6.7,250,27,999,1,,,6,28.2
232,천안,2023-04-30 17:00,18.6,,5.6,250,32,999.1,.4,,,6,23
232,천안,2023-04-30 18:00,17.7,,2.6,200,41,999.3,1,,,6,20.2
232,천안,2023-04-30 19:00,15.8,,2.5,230,53,1000,.5,,,1,17
232,천안,2023-04-30 20:00,14.6,,1.1,200,60,1000.4,0,,,6,15.2
232,천안,2023-04-30 21:00,13.6,,1.5,230,65,1001.1,,,,5,13.8
232,천안,2023-04-30 22:00,12.6,,.3,0,71,1001.7,,,,6,13
232,천안,2023-04-30 23:00,12.8,,1,270,72,1001.8,,,,9,13.4
232,천안,2023-05-01 00:00,12.4,0,.8,250,74,1002.4,,,,7,13.2
235,보령,2023-04-29 01:00,18.7,,3.7,200,67,1009.8,,,,9,15.5
235,보령,2023-04-29 02:00,18.2,0,3.2,200,72,1008.6,,,,10,15.5
235,보령,2023-04-29 03:00,17.9,,3.6,200,78,1007.4,,,,10,15.6
235,보령,2023-04-29 04:00,17.3,,1.5,250,81,1006.7,,,,10,15.6
235,보령,2023-04-29 05:00,15.3,0,1.5,200,95,1006.2,,,,7,15.3
235,보령,2023-04-29 06:00,16.3,,2.9,200,96,1005.5,0,,,10,15.4
235,보령,2023-04-29 07:00,16.5,,4.3,200,98,1005.3,0,,,10,15.7
235,보령,2023-04-29 08:00,15.9,,5.4,200,98,1005.5,0,,,9,15.9
235,보령,2023-04-29 09:00,14.5,,5.9,200,98,1005.1,0,,,9,16
235,보령,2023-04-29 10:00,13.1,,3.1,230,98,1005.9,0,,,10,15.5
235,보령,2023-04-29 11:00,12.6,0,3.1,200,98,1005.9,0,,,10,15
235,보령,2023-04-29 12:00,12.1,1.3,1.8,160,98,1005.5,0,,,10,14.4
235,보령,2023-04-29 13:00,11.8,.2,.8,230,98,1005.8,0,,,10,14.6
235,보령,2023-04-29 14:00,11.3,,.1,0,98,1005.6,0,,,10,14.7
235,보령,2023-04-29 15:00,12.1,,0,0,90,1005.8,0,,,10,16.8
235,보령,2023-04-29 16:00,12,,.1,0,85,1006.2,0,,,10,16.2
235,보령,2023-04-29 17:00,12.2,,.3,0,81,1006.5,0,,,10,16.2
235,보령,2023-04-29 18:00,11.6,,.4,0,83,1006.3,0,,,10,15
235,보령,2023-04-29 19:00,11.6,,2.3,230,86,1006.7,0,,,10,14.1
235,보령,2023-04-29 20:00,9.5,,.9,320,76,1008.1,0,,,7,12.3
235,보령,2023-04-29 21:00,9.8,,.9,320,73,1008.8,,,,8,12.2
235,보령,2023-04-29 22:00,9.8,,.8,340,75,1009.4,,,,10,11.9
235,보령,2023-04-29 23:00,9.7,,1,320,77,1009.5,,,,10,11.8
235,보령,2023-04-30 00:00,9.6,,.6,250,79,1009.7,,,,10,11.7
235,보령,2023-04-30 01:00,9.4,,.5,360,80,1010.1,,,,10,11.4
235,보령,2023-04-30 02:00,8.3,,.6,90,86,1009.9,,,,6,9.9
235,보령,2023-04-30 03:00,6.6,,0,0,95,1009.4,,,,0,8.6
235,보령,2023-04-30 04:00,5.3,,0,0,98,1009.5,,,,0,7.8
235,보령,2023-04-30 05:00,5.3,,0,0,98,1009.9,,,,0,7.4
235,보령,2023-04-30 06:00,5.4,,0,0,98,1010.1,0,,,0,7.1
235,보령,2023-04-30 07:00,7.1,,0,0,98,1010.5,.7,,,0,9.5
235,보령,2023-04-30 08:00,11.3,,2.5,200,81,1011.4,.9,,,0,14.1
235,보령,2023-04-30 09:00,13.1,,2.7,200,69,1011.1,.9,,,1,18.9
235,보령,2023-04-30 10:00,13.5,,3.4,200,62,1011.2,1,,,0,23.2
235,보령,2023-04-30 11:00,15.3,,3.3,200,44,1011,1,,,0,27.3
235,보령,2023-04-30 12:00,15.6,,3.9,230,52,1010.3,1,,,0,30.4
235,보령,2023-04-30 13:00,16.4,,5.2,200,50,1010,1,,,0,31.6
235,보령,2023-04-30 14:00,16.7,,5.7,200,46,1009.5,1,,,5,31.2
235,보령,2023-04-30 15:00,17.1,,7.1,200,45,1009.4,1,,,7,27.1
235,보령,2023-04-30 16:00,15.4,,6.6,200,58,1009.2,1,,,0,22.7
235,보령,2023-04-30 17:00,15.1,,5.6,200,65,1009,1,,,2,19.6
235,보령,2023-04-30 18:00,14.4,,5.5,200,68,1008.9,.5,,,5,17.1
235,보령,2023-04-30 19:00,13.9,,4.7,200,71,1009.4,0,,,7,15.8
235,보령,2023-04-30 20:00,13.6,,4.7,200,74,1009.5,0,,,10,14.9
235,보령,2023-04-30 21:00,13.2,,4.7,200,79,1010.2,,,,7,14.2
235,보령,2023-04-30 22:00,12.9,,5.2,200,81,1010.6,,,,8,13.8
235,보령,2023-04-30 23:00,12.5,,3.7,230,81,1011,,,,7,13.7
235,보령,2023-05-01 00:00,11.8,,1.6,230,87,1011.8,,,,8,13.4
236,부여,2023-04-29 01:00,17.9,.1,1.3,140,70,1010.1,,,,10,16.4
236,부여,2023-04-29 02:00,16.7,,.5,290,82,1009.1,,,,9,16.5
236,부여,2023-04-29 03:00,16.4,,.2,0,83,1007.8,,,,10,16.5
236,부여,2023-04-29 04:00,16.3,0,.5,270,84,1006.7,,,,3,16.3
236,부여,2023-04-29 05:00,15.9,0,0,0,89,1006.6,,,,0,16.3
236,부여,2023-04-29 06:00,16.3,.1,1.4,110,89,1005.8,0,,,8,16
236,부여,2023-04-29 07:00,16.4,0,1.2,140,96,1005.9,0,,,8,16.6
236,부여,2023-04-29 08:00,17,0,.8,160,96,1005.6,0,,,9,17.2
236,부여,2023-04-29 09:00,17.6,.1,2.3,200,95,1005.3,0,,,10,18.7
236,부여,2023-04-29 10:00,17.4,,2.7,200,92,1005.1,0,,,10,19
236,부여,2023-04-29 11:00,15,0,2.6,230,96,1005.6,0,,,10,17.4
236,부여,2023-04-29 12:00,13.9,0,2,250,95,1006,0,,,10,16.4
236,부여,2023-04-29 13:00,13.9,.4,1.7,140,96,1004.8,0,,,10,16.6
236,부여,2023-04-29 14:00,13.1,0,2.8,270,93,1005.2,0,,,10,15.6
236,부여,2023-04-29 15:00,13.4,0,1.4,250,92,1005.2,0,,,10,18.2
236,부여,2023-04-29 16:00,13.9,,3.9,290,69,1005.7,0,,,10,17.4
236,부여,2023-04-29 17:00,13.7,,3.1,270,67,1005.9,0,,,10,16.6
236,부여,2023-04-29 18:00,13.3,,4,270,69,1006.2,0,,,9,15.1
236,부여,2023-04-29 19:00,12.7,,2.1,250,73,1006.3,0,,,10,13.7
236,부여,2023-04-29 20:00,12,,1.2,250,80,1006.8,0,,,9,13
236,부여,2023-04-29 21:00,10.4,,3,270,71,1008.4,,,,9,11.4
236,부여,2023-04-29 22:00,10.3,,2.9,270,71,1009,,,,10,11.3
236,부여,2023-04-29 23:00,10.1,,3.3,270,75,1009.3,,,,10,11.1
236,부여,2023-04-30 00:00,10,,1.4,270,74,1009.4,,,,6,11.1
236,부여,2023-04-30 01:00,9.7,,.9,230,76,1009.8,,,,10,10.5
236,부여,2023-04-30 02:00,9.5,,.8,200,79,1009.8,,,,9,10.3
236,부여,2023-04-30 03:00,7,,.2,0,91,1009.4,,,,0,7.6
236,부여,2023-04-30 04:00,6.1,,.1,0,96,1009.5,,,,0,6.5
236,부여,2023-04-30 05:00,5.6,,.1,0,98,1009.7,,,,0,5.8
236,부여,2023-04-30 06:00,5.1,,0,0,98,1010.3,0,,,0,5.7
236,부여,2023-04-30 07:00,6.9,,.4,0,95,1010.8,.8,,,0,8.5
236,부여,2023-04-30 08:00,10.2,,.9,110,83,1011.3,1,,,0,14.7
236,부여,2023-04-30 09:00,12.5,,2.5,200,70,1011.3,.9,,,0,20.4
236,부여,2023-04-30 10:00,14.3,,2.7,200,64,1011.2,1,,,0,27.1
236,부여,2023-04-30 11:00,16.6,,2,230,53,1011,1,,,0,33.6
236,부여,2023-04-30 12:00,17.9,,2.6,200,42,1010.4,1,,,0,37.9
236,부여,2023-04-30 13:00,18.8,,3.3,230,34,1009.7,1,,,0,39.6
236,부여,2023-04-30 14:00,19.1,,3.6,230,34,1009.3,1,,,4,36.9
236,부여,2023-04-30 15:00,17.8,,4.9,230,36,1009.2,1,,,7,32.5
236,부여,2023-04-30 16:00,18.2,,4.2,200,43,1009.1,1,,,6,32
236,부여,2023-04-30 17:00,16.9,,4,200,52,1008.9,1,,,0,27
236,부여,2023-04-30 18:00,16,,3.8,230,56,1008.9,1,,,0,20.9
236,부여,2023-04-30 19:00,14.9,,1.7,200,63,1009.1,.3,,,0,16.7
236,부여,2023-04-30 20:00,13.5,,1.8,200,72,1009.6,0,,,3,14.4
236,부여,2023-04-30 21:00,12.8,,1.5,180,77,1010,,,,3,13.2
236,부여,2023-04-30 22:00,12.7,,1.4,160,80,1010.6,,,,6,12.6
236,부여,2023-04-30 23:00,13.1,,1,250,77,1010.9,,,,6,12.5
236,부여,2023-05-01 00:00,12.9,,2.5,230,79,1011,,,,6,12.3
238,금산,2023-04-29 01:00,17.4,,1,160,69,991.7,,,,9,15.1
238,금산,2023-04-29 02:00,16,,.8,290,75,990.5,,,,10,15.1
238,금산,2023-04-29 03:00,15.3,.2,.7,270,84,989.5,,,,9,15
238,금산,2023-04-29 04:00,14.4,1.1,1.9,110,96,988.4,,,,10,14.8
238,금산,2023-04-29 05:00,14.1,1.1,1.1,140,100,987.8,,,,10,14.7
238,금산,2023-04-29 06:00,14.1,3.5,.8,90,100,987.6,0,,,8,14.7
238,금산,2023-04-29 07:00,14.4,0,.8,160,100,987.4,0,,,9,15.2
238,금산,2023-04-29 08:00,15,,.3,0,100,987.2,0,,,9,16.1
238,금산,2023-04-29 09:00,15.3,,.4,0,100,986.4,0,,,10,16.8
238,금산,2023-04-29 10:00,16,,.5,70,98,985.9,0,,,10,16.7
238,금산,2023-04-29 11:00,18,0,1.6,250,78,985.9,0,,,10,16.8
238,금산,2023-04-29 12:00,16.3,2.5,2.1,270,90,985.9,0,,,10,17
238,금산,2023-04-29 13:00,16,.7,2.4,290,89,985.7,0,,,10,19
238,금산,2023-04-29 14:00,14.6,.9,1.1,250,92,985.6,0,,,10,16.6
238,금산,2023-04-29 15:00,14.8,.3,2.4,270,86,985.4,0,,,10,17.5
238,금산,2023-04-29 16:00,13.1,0,.9,270,96,985.9,0,,,10,15.7
238,금산,2023-04-29 17:00,12.6,0,2.1,270,90,986.3,0,,,10,14.8
238,금산,2023-04-29 18:00,12.3,,1.8,290,79,986.6,0,,,10,15
238,금산,2023-04-29 19:00,11.3,,1.4,290,77,987,0,,,9,13.1
238,금산,2023-04-29 20:00,11,,2.1,270,76,987.5,0,,,10,11.9
238,금산,2023-04-29 21:00,10.8,,2.1,290,79,988.1,,,,5,11.9
238,금산,2023-04-29 22:00,10.3,,2.7,290,77,989,,,,9,11.4
238,금산,2023-04-29 23:00,8.8,,2.6,270,77,989.8,,,,10,10.7
238,금산,2023-04-30 00:00,8.6,,1.4,250,78,990,,,,10,10.7
238,금산,2023-04-30 01:00,8.7,,1.4,250,79,990.4,,,,10,10.6
238,금산,2023-04-30 02:00,8,,.8,270,82,990.3,,,,9,9.2
238,금산,2023-04-30 03:00,7.1,,.1,0,88,990.3,,,,9,8.6
238,금산,2023-04-30 04:00,6,,.1,0,95,990.3,,,,0,7.1
238,금산,2023-04-30 05:00,5.1,,.5,290,95,990.4,,,,0,6.6
238,금산,2023-04-30 06:00,4.8,,.1,0,96,990.9,0,,,0,6.2
238,금산,2023-04-30 07:00,6,,.5,290,97,991.4,.9,,,0,7.4
238,금산,2023-04-30 08:00,9.7,,1.3,270,74,991.7,1,,,0,9.5
238,금산,2023-04-30 09:00,11.4,,1.9,230,66,991.9,1,,,0,13.8
